9.38,0.869617,0.506292
9.39,0.868937,0.496677
9.4,0.868231,0.486573
9.41,0.867488,0.475812
9.42,0.866696,0.46419
9.43,0.865839,0.451455
9.44,0.864898,0.437285
9.45,0.863848,0.421258
9.46,0.862657,0.402804
9.47,0.86128,0.381141
9.48,0.859655,0.355164
9.49,0.857692,0.323274
9.5,0.855261,0.283097
9.51,0.852159,0.231035
9.52,0.848067,0.161589
9.53,0.842467,0.0665126
9.54,0.834493,-0.0652828
9.55,0.822738,-0.243315
9.56,0.80518,-0.458325
9.57,0.780085,-0.659931
9.58,0.748763,-0.789431
9.59,0.716484,-0.846863
9.6,0.687766,-0.866511
9.61,0.663797,-0.871833
9.62,0.643983,-0.872469
9.63,0.627379,-0.871733
9.64,0.613169,-0.870684
9.65,0.600737,-0.869638
9.66,0.589634,-0.868671
9.67,0.579529,-0.867792
9.68,0.570175,-0.866986
9.69,0.561381,-0.86624
9.7,0.552995,-0.865538
9.71,0.544891,-0.864869
9.72,0.536959,-0.864224
9.73,0.529103,-0.863592
9.74,0.521229,-0.862966
9.75,0.513246,-0.862339
9.76,0.505061,-0.861704
9.77,0.496571,-0.861052
9.78,0.487662,-0.860375
9.79,0.478203,-0.859664
9.8,0.468035,-0.858909
9.81,0.456964,-0.858096
9.82,0.444745,-0.85721
9.83,0.431063,-0.85623
9.84,0.415501,-0.855129
9.85,0.3975,-0.853874
9.86,0.376285,-0.852416
9.87,0.350765,-0.850689
9.88,0.319359,-0.848597
9.89,0.279725,-0.845999
9.9,0.228319,-0.842679
9.91,0.159731,-0.838296
9.92,0.0658689,-0.832296
9.93,-0.0641545,-0.823755
9.94,-0.239805,-0.811165
9.95,-0.452596,-0.792333
9.96,-0.653911,-0.765243
9.97,-0.785098,-0.730854
9.98,-0.844112,-0.694282
9.99,-0.864431,-0.660203
10,-0.869797,-0.629989
